"id","Eastin","Northing","rawSignId","signsPhotoURL","sign1_category","sign1_direction","sign1_description","sign2_category","sign2_direction","sign2_description","sign3_category","sign3_direction","sign3_description","sign4_category","sign4_direction","sign4_description"
"55a02f56-a59d-4073-bd65-c16f213844c1",331684.59759823,6259155.9180069,212708,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/76ee86407ebed757330f9d941c6069fa43b7637b397fec3249-md.jpg","No Stopping","both","","","","","","","","","",""
"0999e45f-1108-4b20-ba00-276cf9ddd0af",331660.66815808,6259145.7400786,212709,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/edc0aaeec814b00ac7a246a718b4a86503ece4c43599a38012-md.jpg","No Stopping","both","","","","","","","","","",""
"b90013bb-2991-461d-a164-e3f118056a95",332131.15954192,6258621.0068865,205333,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/5ce10602d9d77ae6b2fcd16ead470f9dc7bd45c4c225aa47af-md.jpg","No Stopping","right","","No Stopping","left","10:00a - 6:00p Sa-Su","Restricted Parking","left","Max Dur. 10 minutes 6:00a - 9:00p M-F","","",""
"9f4e173e-0f79-44bf-9e18-d517f83a662d",332118.00742027,6258616.2278593,205334,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/25edca6532db94f749d77f83a2a4cd79beb0f00b6542baf293-md.jpg","No Stopping","both","10:00a - 6:00p Sa-Su","Restricted Parking","right","Max Dur. 10 minutes 6:00a - 9:00p M-F","","","","","",""
"cd9fd0b4-dfd1-4574-b682-8695a26aac7e",332102.27434935,6258610.3990457,205335,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f3b3c5bef3fca3ae24264da26875de37cef565ed62f8ca6a55-md.jpg","No Stopping","left","","No Stopping","right","10:00a - 6:00p Sa-Su","","","","","",""
"e8f6e97b-6bd2-4bf0-b9f6-c15748469540",332003.15105507,6258837.8327522,205204,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/ca3bf907cfda1ef4eb9971526f356260626b5ad6d6b3f52b2a-md.jpg","No Stopping","left","","No Stopping","right","Taxis, Exception Duration Limit: 1","","","","","",""
"b15b977e-0656-45c1-9095-3bb93be61a9b",332023.37811113,6258845.9510998,205205,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f156b0a1ac5f89d02a24eb07f90bbdac38f77e17eef9a2ed55-md.jpg","No Stopping","left","Taxis, Exception Duration Limit: 1","No Stopping","right","","","","","","",""
"fbbcdc1d-7ff7-4d4c-8a77-f1552ab27280",332043.96798434,6258854.4093781,205206,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/50098d0e858009521195dc69c1df4b200a0935ec24e2e8b2b4-md.jpg","No Stopping","both","","","","","","","","","",""
"967348b2-4f82-4a27-bb7d-1bdeb33700b0",332056.01516285,6258859.4083606,205207,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/74acdb2340574b36eefa8ab20051d9589ace2137929625c211-md.jpg","No Stopping","both","","","","","","","","","",""
"45bc5069-3d88-4d63-be3b-4517629c48c8",331443.91789491,6259205.6778784,211677,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e85280daa7ac04699c2feaa3b12c43bf3a93cc48dc5a5c846d-md.jpg","No Stopping","both","","","","","","","","","",""
"7531a68c-9bc1-4f9c-9ccd-1617b00c2b55",331460.68994221,6259232.2724652,211678,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/1ba08cc89494dbcf891d0e53e004cdf9f707ede63706ab3af5-md.jpg","No Stopping","both","","","","","","","","","",""
"7a528ddb-e1ce-4eac-a2ce-67a04736170e",331511.0225758,6259202.8784482,212655,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9395a54f27ee705784c47c2a7834918b539147a71603ca9097-md.jpg","No Parking","right","","No Stopping","left","","","","","","",""
"9d0dc8f8-024f-4e24-9d2e-39f49fc65ec7",331509.0683107,6259209.497101,212656,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/073ad8a2b1c09065f2f9f7906c42f6134f287d974984371754-md.jpg","No Stopping","right","","No Parking","left","","Towaway","left","Inferred","","",""
"653b38f9-9a69-47a8-a026-26ea5dfa0a27",332156.11146676,6258876.0349763,205274,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/492792b4b5065e745e14fa931aff7ff209a5a20ea8b14a4886-md.jpg","No Stopping","left","","No Parking","right","","","","","","",""
"40adf3d1-a783-4cc8-a01e-207d8c3f000b",332170.29431895,6258839.3524429,205275,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a7e2d8e9adc492ecce86af02545c6a2ba1a976c54188c4f58e-md.jpg","No Parking","both","","","","","","","","","",""
"d6faff9f-e27a-48fe-87c6-1c31cf535380",332178.34226299,6258817.7368427,205276,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f23296aa27e52f9e506aba33bcbbad01385fee3241d2f82811-md.jpg","No Parking","both","","","","","","","","","",""
"1e7416da-9b46-4e4c-8e4f-5ffeaaf7360b",332201.0183348,6258760.6784568,205277,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/71c7d4f84e3202f8d383c795f866e12e02ca5f34f676d51fea-md.jpg","No Parking","both","","","","","","","","","",""
"7e6c1305-7a07-41d2-a376-1ce7e8906d4b",332214.32712749,6258725.8655428,205278,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/108bf3d2b6451f967a86c363b0070d59c29caebb8f66121bbc-md.jpg","No Parking","both","","","","","","","","","",""
"21538145-9c0f-4d1d-9dbd-9ded67fd71b1",332224.99725001,6258697.7612634,205279,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/78649f80da595e8cebc98f6d7fdd3945ae36529820c5f4181f-md.jpg","No Parking","left","","","","","","","","","",""
"0dd64d18-9e00-474c-aca2-250e379bf7d2",332234.04294121,6258674.0760844,205280,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3c103c9cfb444af4565e513ce4d9e58b34a1ebed1ef9428da2-md.jpg","No Stopping","right","","","","","","","","","",""
"84f18363-079f-458b-b793-829d4019fc6f",331440.92465343,6258594.2923242,211501,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/7f63c5c659dc237bc1fbae0554605179f8818151964d028b60-md.jpg","Clearway","both","6:00a - 7:00p M-F; 9:00a - 6:00p Sa-Su inc. Public Holidays, Inferred","No Stopping","both","","","","","","",""
"866cbbcc-56ef-4799-b631-2a16dd03980b",331453.69746625,6258564.2384416,211502,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/c9260aef04d94dad4041893c0c57864e3fb530aa037cb78360-md.jpg","Clearway","both","6:00a - 7:00p M-F; 9:00a - 6:00p Sa-Su inc. Public Holidays, Inferred","","","","","","","","",""
"d4210c59-c732-487a-964d-4c92938cb41c",331465.09322307,6258537.8038222,211503,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/d10661aa56faaa44d6adbc9bc85c9f60f772070b99f231a0c5-md.jpg","No Stopping","both","","Clearway","both","6:00a - 7:00p M-F; 9:00a - 6:00p Sa-Su inc. Public Holidays, Inferred","","","","","",""
"f7fcb1d8-0b93-471c-ab36-0b49556b2732",331983.18786603,6259013.0870797,206817,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/bf579928390f63f88e99d290d9bec711b3e81531ef9ec3f023-md.jpg","No Stopping","both","","","","","","","","","",""
"80ad649c-75a5-47c1-b7b5-cd50b33f40b3",331959.90984758,6259004.1289031,206818,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/bd09f7bc9bee6ad0f7e44ef8484b8506c72bd874019aa3c8bf-md.jpg","No Stopping","both","","","","","","","","","",""
"d804837e-bb08-4f46-82eb-a4d5bed3e8fb",331936.56586238,6258994.9607693,206819,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/fd95b841366e3719c06fa7b1d6d448458907403914585475e0-md.jpg","No Stopping","both","","","","","","","","","",""
"4f2e2862-8782-419b-bb8c-b1950d00789e",331917.32006179,6258987.5122854,206820,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/5f357d8e71d8e19ac99299061ac5c26f80e81b22e6a853ec71-md.jpg","No Stopping","both","","","","","","","","","",""
"3d45286a-e9d3-4122-a3ef-6043fcc7bc6b",331874.20254197,6258971.1256208,206821,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/b1035de45fa35d4eedea5ef789f4a631ed6e3e19967d32223a-md.jpg","Bus Zone","right","","No Stopping","left","","","","","","",""
"f24ac28f-a3be-44cc-a351-8f18599520ab",331845.9687711,6258964.9668744,206822,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/99c8c541d40c5fc5a767534f7fc18216e2c12400142e84765e-md.jpg","No Stopping","right","","Bus Zone","left","","","","","","",""
"37a02392-c132-4355-97e4-6b49f787d3ba",332009.28596323,6258593.6724503,205356,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/bebcb1a808b9cc372d1f839410c691b8afdfab080af741388b-md.jpg","No Stopping","right","","","","","","","","","",""
"3b2b79e5-3776-4480-a0d6-9ff5bae5f496",332003.3242178,6258606.5498292,205357,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3ec189598a2b819cbde64b77a07545656165e558b684d78d1e-md.jpg","No Stopping","left","","","","","","","","","",""
"8f16b43e-f0a9-403d-992d-55ed7f9f7870",331996.4554295,6258623.5163757,205358,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3afe756d4b9613efe5c9226d3314c810ffbfdb0a0806336af2-md.jpg","Unrestricted Parking","left","No Of Driveways: 2","No Stopping","right","","","","","","",""
"f33b0641-1fe7-42f4-8459-294e78fd50b6",331967.27338654,6258692.3223704,205359,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/d68f165f725df8e2a0e42372f6d9ec14dc76cd3b8177b9dd0b-md.jpg","Unrestricted Parking","right","No Of Driveways: 2","No Stopping","left","","","","","","",""
"1a3eca63-a43b-4619-9918-6951e1c80b69",331960.20669798,6258709.288917,205360,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/82a990c099e601a815062f010416f473c06280173bab5fd94e-md.jpg","No Stopping","both","","","","","","","","","",""
"49083995-3d8a-4f06-8d1e-0703ecb22100",331521.22268519,6259008.5979935,212305,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/e824d6251151b6a455b2888d469bde4b2f818222c7623092da-md.jpg","No Stopping","both","","","","","","","","","",""
"cb04e556-3213-4492-a610-b97118ea14d5",331510.91537982,6259004.8687525,212306,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/cd352a682d96204c991a8aec943756e0dd1222227987cde937-md.jpg","Loading Zone","right","","No Stopping","left","","Towaway","both","Inferred","No Stopping","right","6:30a - 9:30a M-F; 3:30p - 6:30p M-F"
"095cbc22-4c64-41ed-b258-7a658fbca0d0",331502.3479476,6259001.3794628,212307,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/17f9be8a4a7c508904bc7b282a3ff51fc375eb31060d07a07c-md.jpg","No Stopping","right","","Loading Zone","left","","No Stopping","left","6:30a - 9:30a M-F; 3:30p - 6:30p M-F","","",""
"aafa0e38-6d09-4a43-9d68-50b7b0041b1a",331490.39147337,6258996.6204315,212308,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/12b4d47527d0dc199dadfa38e98cd7f51c0347d934d98d14bb-md.jpg","Towaway","both","Inferred","No Stopping","right","3:30p - 6:30p M-F","Loading Zone","right","","No Stopping","left",""
"a921826e-5ea6-4f75-a27f-7455a1241e73",331482.68160895,6258993.2711132,212309,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/57761575d1e651601390bc75e252e969f7cc3af4c9f029fe79-md.jpg","No Stopping","left","3:30p - 6:30p M-F","Loading Zone","left","","No Stopping","right","","","",""
"28d39386-a4ee-45ae-8d12-3cad50a6c027",331463.18018719,6258985.7226497,212310,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/ce774f882e15311c3a45d592a7abb9648d03aaa4b69fa4426a-md.jpg","No Stopping","right","3:30p - 6:30p M-F","Metered Parking","right","Max Dur. 1 hour 8:00a - 3:30p M-F; Max Dur. 1 hour 8:00a - 4:30p Sa","Towaway","both","Inferred","No Stopping","left",""
"ec609b82-b458-4ad9-be68-0284833afe59",331440.23200251,6258974.9948333,212311,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a2a64410d18abec4487c1a8a0c9def1c892a9257485a9f6e1b-md.jpg","","","","","","","","","","","",""
"959ee5a7-c35e-4fa4-951b-838aafa49871",331433.11583889,6258973.5451284,212312,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/9097f9182d008f62fadb30d1a57b5bad3f4874757b79adea1d-md.jpg","No Stopping","both","3:30p - 6:30p M-F","Metered Parking","both","Max Dur. 1 hour 8:00a - 3:30p M-F; Max Dur. 1 hour 8:00a - 4:30p Sa","Towaway","both","Inferred","","",""
"74c3e2c8-4910-4ae0-8107-b66ceb0a5d0b",331424.11137691,6258970.1658162,212313,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/4e8c8f4e162ffbb0cc6499bc7a0308a01b3dbb644355652e9a-md.jpg","","","","","","","","","","","",""
"9974393b-6266-411b-81ed-1c16e3c8c83d",331421.43147752,6258969.1160299,212314,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/46d97a9d86a4fea7f642933dcc235d7bcc0c82e2953e4665df-md.jpg","No Stopping","both","3:30p - 6:30p M-F","Metered Parking","both","Max Dur. 1 hour 8:00a - 3:30p M-F; Max Dur. 1 hour 8:00a - 4:30p Sa","Towaway","both","Inferred","","",""
"e0107172-09f3-4e60-b9b1-b7ca31a35f14",331410.39853785,6258965.0368602,212315,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3e2119aadc59dff031af1027834ef96a49e15cd558d390c4ab-md.jpg","No Stopping","both","3:30p - 6:30p M-F","Metered Parking","left","Max Dur. 1 hour 8:00a - 3:30p M-F; Max Dur. 1 hour 8:00a - 4:30p Sa","No Parking","right","8:30a - 3:30p M-F; 8:30a - 4:00p Sa","Towaway","both","Inferred"
"33d2701b-ffb9-4e05-b507-9c5a3545a1be",331397.88959205,6258959.8279205,212316,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/77f9f5fd15417e3659583e3875e2ce7dbf8744d3d370696967-md.jpg","No Parking","left","8:30a - 3:30p M-F; 8:30a - 4:00p Sa","No Stopping","left","3:30p - 6:30p M-F","No Stopping","right","6:30a - 9:30a M-F; 3:30p - 6:30p M-F","","",""
"bf09ea13-429f-4d0d-bd0d-cec17fdd952b",331785.09794851,6258712.9681681,214910,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"74d9469e-92b1-40a0-a44f-d30617080863",331786.07920398,6258710.5486605,214911,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"b5499178-0055-4950-b99c-7aa867314d64",331786.95326347,6258708.129153,214912,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"64d4626a-dec5-4f65-8ed8-52ed74d7d298",331787.9262731,6258705.7096455,214913,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"1b4258d6-4a50-4902-95af-422a345c114f",331788.80857844,6258703.2601441,214914,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"7806440f-cc7d-4c86-b7ce-7b04dd35fd56",331789.78158807,6258700.8406366,214915,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"5d32799f-d0bd-4095-bd0b-39ec4b164d52",331790.72986016,6258698.4211291,214916,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"883548d9-2ab3-4c1a-81d1-14b437428570",331791.60391966,6258696.0016215,214917,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"dc734a79-12c9-4c0c-9fdc-6a42e7847009",331792.57692928,6258693.5721161,214918,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"73d625b0-eece-4cd4-830b-224f8520d4b5",331793.55818475,6258691.1526085,214919,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"6bbb88df-73eb-4b81-99fe-9734eb2c6e51",331794.43224425,6258688.733101,214920,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"dc2cf535-b511-4056-a5a5-cc38d499119e",331795.40525388,6258686.3035955,214921,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","Disabled Parking","right","No Of Bays: 1","Unrestricted Parking","left","No Of Bays: 12","Restricted Parking","left","No Of Bays: 12, Max Dur. 2 hours 8:30a - 6:00p","","",""
"c80b5a7c-c1b4-4128-b4d8-aa03a788bc02",331676.37649146,6258707.3893036,211442,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/231d126fb08dc2c24434bbb2453840e86a938ba1d8029a6a82-md.jpg","No Parking","left","","No Stopping","right","","","","","","",""
"63ca99d9-eb7e-426b-9b31-c633ae31b595",331665.59917297,6258704.2099508,211443,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/a5d6c0624ad9322d90045b1fecf3ffa8b9c2a04090abfe7393-md.jpg","No Parking","right","","No Parking","left","Council Vehicle","","","","","",""
"30c06383-f5bb-41a0-8523-f74323354c25",331659.52198572,6258702.5402906,211444,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/ff66c72314f4fea073f3b0788609356e9cd1897e442461d1c7-md.jpg","No Parking","right","Council Vehicle","Metered Parking","left","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa-Su","","","","","",""
"c9a0a0d3-ff76-41c9-82e7-ee2439433443",331650.50927791,6258699.4909113,211445,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/f1dd897cea5baca81ce25cdc464a9c246fd9218d74bf415f48-md.jpg","","","","","","","","","","","",""
"f7263cc6-926d-47f3-b02b-f0e9010c9956",331637.53031898,6258694.6019065,211446,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3e97a0f1a5b434c97062d2dcd138d52e3ea1e4141256abf99f-md.jpg","No Stopping","left","","Metered Parking","right","Max Dur. 1 hour 8:30a - 6:00p M-F; Max Dur. 1 hour 8:30a - 4:30p Sa-Su","","","","","",""
"8bce9b4c-73bb-413b-86f1-b3316dc9b677",331783.02824159,6258652.7004354,214875,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"8e89d44e-8c96-4023-9a3d-3f2770ac9afb",331785.3205863,6258653.5102705,214876,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"84fdbef6-015b-4895-a665-8e36b52f3923",331787.53047257,6258654.4400813,214877,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"c79bc2d2-b59c-41b1-8428-3c5ee871f166",331789.92176742,6258655.2599144,214878,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"dd91bac5-6646-4414-95d7-abd514548857",331792.23884967,6258656.1897251,214879,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"2df87238-7cd5-495d-b1f9-5049641342b6",331794.52294854,6258657.1195359,214880,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"7a79a6dd-4c05-440e-848f-93c1e76c16ec",331796.90599754,6258658.0393487,214881,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"c48e6ebd-0c97-4b9f-8277-ecaa00d0bfa4",331799.22307979,6258658.8591818,214882,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"d4c03558-7170-4481-9925-87ff0d1e0b61",331801.60612879,6258659.7889925,214883,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"bfe65d6d-f723-42a6-8fc3-eff231a21365",331803.89022766,6258660.7188033,214884,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"189230ff-5a43-4ab2-a1c6-0004f4c09789",331806.31450588,6258661.5486343,214885,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"8f0c4195-1fc9-4474-91c6-e7498a74fbef",331633.29195502,6259013.566982,207969,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/3af744982b50067fba8f8283d98b23132170447621509d205c-md.jpg","No Stopping","both","","","","","","","","","",""
"0173de2b-4e16-4c8e-861b-78d83b3744d0",331634.99059894,6258994.8607896,207970,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/c69dbd48f3aea55d7b3f541036dc07826441621829232b9fd9-md.jpg","No Stopping","both","","","","","","","","","",""
"e53b42f3-de18-457d-98a4-2008f884ba58",331465.56323619,6258667.8373543,210786,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/4115eb9e26e56baa060a4574f6a4909e9ee931a81ccf59a64a-md.jpg","No Stopping","both","","","","","","","","","",""
"f105e526-672d-40b5-9c03-cd6e5646a18f",331808.44193371,6258655.9197801,214888,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"b5ba4f09-4663-427f-92ac-57f41a8d0b43",331806.02590133,6258655.099947,214889,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"1ca99c5f-a4a0-4f24-8365-c790f6dec12a",331803.74180246,6258654.1601383,214890,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"944172e6-6a5a-411e-9d94-593655ce6414",331801.45770359,6258653.2403255,214891,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"0ecd04e2-db6e-473d-b19f-60c5f4925d56",331799.04167121,6258652.4204924,214892,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"1520d1c9-882c-4d52-a12b-00d148af9dac",331796.75757234,6258651.5006796,214893,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"3f96fe32-b901-4773-8a98-77620ef3be6a",331794.37452334,6258650.5608709,214894,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"20f9a9eb-967e-4350-8802-c76639003e51",331792.04919525,6258649.7410378,214895,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","No Parking","left","No Of Bays: 8, 8:00a - 1:30p Tu","Restricted Parking","left","Max Dur. 2 hours, No Of Bays: 8","Disabled Parking","right","No Of Bays: 2","","",""
"1f44ccdd-9380-427a-9eb0-1da820b6324b",331787.54696426,6258648.0013919,214896,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","","","","","","","","","","","",""
"d85b76ca-c3ef-4961-b587-2eb675fae534",331785.32883215,6258647.0815791,214897,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/inserted_datapoint-md.jpg","Disabled Parking","left","No Of Bays: 2","Restricted Parking","right","Max Dur. 2 hours, No Of Bays: 1","No Parking","right","No Of Bays: 1, 8:00a - 1:30p Tu","","",""
"e4dcc305-f220-4f8f-bd3c-8e81398af62f",331381.98335841,6258654.7100263,211548,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/faeb647147fc9eb0421842ab96de6a20d38a2f30cedd2473ec-md.jpg","No Stopping","both","","","","","","","","","",""
"0893217a-5c6f-4210-9d97-05ad98b34860",331355.58016497,6258654.3401016,211549,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/eeb9f6de88f66eeb129d63ee1691f5755879ee4b77203555e3-md.jpg","No Stopping","left","","No Parking","right","Authorised Car Share: Car Share","","","","","",""
"2edc11e7-1001-45f2-9054-20994825a24d",331299.27754012,6258653.9101891,211550,"https://s3-ap-southeast-2.amazonaws.com/data-collection.spotparking.com.au/production/raw-data-points/eecf85cc9c5c10676d62f934e0a2977a1dd47ca93ae634043b-md.jpg","No Stopping","right","","No Parking","left","Authorised Car Share: Car Share","","","","","",""
